CustomerID,Austria,Belgium,Finland,France,Germany,Italy,Norway,Portugal,Spain,Switzerland,United Kingdom,balance,max_spent,mean_spent,min_spent,n_orders,total_items,total_items_returned,total_refunded,total_spent,has_returned
12540,0,0,0,0,0,0,0,0,1,0,0,4.9636979880201935,3.0125405342254137,2.7490847710371944,-0.7607746525695792,2.110865460184957,4.361126244900225,0.06026185869626504,-0.5119519186440147,4.9479270578140655,no
12541,0,0,0,0,0,0,0,0,1,0,0,-0.23225634370690346,0.04156673623055957,0.3690868198445161,0.6489132567986476,-0.41516979531668396,-0.059098370056269986,0.17763168441871022,0.2509572190945696,-0.236614017578875,no
12545,0,0,0,0,0,0,0,0,1,0,0,-0.2237355112924988,0.5843146159590146,1.9684175249992442,3.387589473140938,-0.6958403792613107,-0.17602231967528298,0.17763168441871022,0.2509572190945696,-0.2281399854915198,yes
12547,0,0,0,0,0,0,0,0,1,0,0,-0.592456121584239,-0.7936268123936514,-1.012303652710551,-0.7064780863149311,-0.41516979531668396,-0.5488474401686483,0.17763168441871022,0.2509572190945696,-0.5948354127597847,no
12548,0,0,0,0,0,0,0,0,1,0,0,-0.6146296811738619,-0.8556110050087306,-1.02979355238417,-0.5819153754954443,-0.6958403792613107,-0.5837997952149012,0.17763168441871022,0.2509572190945696,-0.6168871849711121,yes
12551,0,0,0,0,0,0,0,0,1,0,0,-0.5882101208117582,-0.7582900296878585,-0.8271519561656852,-0.3136264598842418,-0.6958403792613107,-0.5621626230434114,0.17763168441871022,0.2509572190945696,-0.5906127329746369,yes
12553,0,0,0,1,0,0,0,0,0,0,0,0.9854206691848276,0.650807627569614,0.0831792288465324,-0.7607746525695792,1.83019487624033,0.9507750311015398,-0.5852721827771835,-0.17055878851441994,0.9838368842498508,no
12556,0,0,0,0,0,0,0,0,1,0,0,-0.3915626233070049,-0.03390529393643034,0.6811609090208697,1.683316075877395,-0.6958403792613107,-0.3878169472769827,0.17763168441871022,0.2509572190945696,-0.3950453138881756,yes
12559,0,0,0,0,1,0,0,0,0,0,0,-0.5011382741064561,-0.4859168119520326,-0.8126038442149467,-0.7607746525695792,-0.13449921137205728,-0.4868486199080329,0.13850840917789514,-0.04514906724232391,-0.4973723140891301,no
12561,0,0,0,0,1,0,0,0,0,0,0,-0.5696404199024819,-0.6898853560620272,-0.6847198421569585,-0.12505235600474088,-0.6958403792613107,-0.5301229642510127,0.17763168441871022,0.2509572190945696,-0.5721450253957654,yes
12562,0,0,0,1,0,0,0,0,0,0,0,0.5502684937206789,1.089167175436039,1.8584522937179837,2.4603691404874204,-0.13449921137205728,0.40984572681429104,0.17763168441871022,0.2509572190945696,0.5416128338615602,no
12564,0,0,0,1,0,0,0,0,0,0,0,-0.5266431096107844,-0.5314973996990404,-0.3549246649779663,0.31158253095972105,-0.6958403792613107,-0.5496796390983211,0.17763168441871022,0.2509572190945696,-0.5293838760899942,yes
12567,0,0,0,1,0,0,0,0,0,0,0,4.197155936216431,3.174606991738922,3.0148652502861917,-0.7607746525695792,1.549524292295703,3.231416197869548,-4.047682041589316,-3.074026076188023,4.243107063231242,no
12569,0,0,0,0,1,0,0,0,0,0,0,0.4993348313678256,-0.10809322790126992,-0.4935804452110095,-0.7607746525695792,2.67220662807421,0.4277380038022539,0.06026185869626504,-0.024247447030307973,0.4971365467171303,no
12571,0,0,0,1,0,0,0,0,0,0,0,-0.4578814859897736,-0.27820218268087754,0.172486275179965,1.0098523425728059,-0.6958403792613107,-0.3928101408550188,0.17763168441871022,0.2509572190945696,-0.4609999229027399,yes
12573,0,0,0,1,0,0,0,0,0,0,0,-0.5901653779576044,-0.7654925542502959,-0.8421490425524898,-0.33348196891657883,-0.6958403792613107,-0.5688202144807928,0.17763168441871022,0.2509572190945696,-0.5925572509497729,yes
12574,0,0,0,1,0,0,0,0,0,0,0,-0.5844227929622304,-0.7443387589201342,-0.7981026400411108,-0.27516639212053273,-0.6958403792613107,-0.5792227011017015,0.17763168441871022,0.2509572190945696,-0.5868462068699836,yes
12577,0,0,0,1,0,0,0,0,0,0,0,-0.4580125353963316,-0.2786849256140167,0.1714811085320561,1.0085215443802904,-0.6958403792613107,-0.4202727055342176,0.17763168441871022,0.2509572190945696,-0.4611302525257383,yes
12578,0,0,0,0,0,1,0,0,0,0,0,0.4932122030934337,3.2650440528332303,1.7401508803700625,-0.7607746525695792,-0.13449921137205728,0.3228809386634949,-0.311409256091478,-0.22687704297457426,0.4955960505732898,yes
12580,0,0,0,0,1,0,0,0,0,0,0,-0.5327238020750781,-0.5538966717967013,-0.4015643974409509,0.249833494826984,-0.6958403792613107,-0.5055730958256683,0.17763168441871022,0.2509572190945696,-0.5354311705971194,yes
12582,0,0,1,0,0,0,0,0,0,0,0,-0.5401516824387886,-0.7407181869215899,-0.8117125964538006,-0.3211853936177321,-0.41516979531668396,-0.4806071279354877,0.17763168441871022,0.2509572190945696,-0.542818253628668,no
12583,0,0,0,1,0,0,0,0,0,0,0,2.2825083804744777,1.2808740490442971,1.319171452300076,0.7403657085883393,1.549524292295703,3.3296156715709246,0.17763168441871022,0.2509572190945696,2.2643384631713146,no
12584,0,0,0,0,0,1,0,0,0,0,0,-0.11382961598852133,0.14438132613055638,-0.644153829163965,-0.7607746525695792,1.2688537083510765,-0.4277624959012718,-0.05710796702618015,-0.8440554397904914,-0.09425757697019556,no
12585,0,0,0,0,1,0,0,0,0,0,0,-0.169163917413594,0.19449969744907286,-0.2481257086376191,-0.7607746525695792,0.14617137257256946,-0.07657454757939648,-0.2331627056098479,-0.4142949042089844,-0.1589349556793757,no
12586,0,0,0,0,0,1,0,0,0,0,0,-0.6366984012382381,-0.9204916552226454,-1.1648879498631597,-0.7607746525695792,-0.6958403792613107,-0.6037725695270458,0.13850840917789514,0.053553028203307255,-0.6344034863020953,yes
12589,0,0,0,1,0,0,0,0,0,0,0,-0.5617250357463754,-0.6607276829004167,-0.6240077766232458,-0.04467214517678135,-0.6958403792613107,-0.5193043781652678,0.17763168441871022,0.2509572190945696,-0.5642731161666626,yes
12591,0,0,0,0,0,1,0,0,0,0,0,-0.5355675741973879,-0.564372193445823,-0.4233765137005794,0.22095517404938936,-0.6958403792613107,-0.5101501899388682,0.17763168441871022,0.2509572190945696,-0.5382593234161844,yes
12592,0,0,0,0,1,0,0,0,0,0,0,-0.4465719222038135,-0.2365414675509604,0.2592321568945251,1.1247002265869277,-0.6958403792613107,-0.3740856649373833,0.17763168441871022,0.2509572190945696,-0.44975247643797894,yes
12593,0,0,0,1,0,0,0,0,0,0,0,-0.5320947649235995,-0.7273944819669467,-0.9088384990857687,-0.5324096827338533,-0.13449921137205728,-0.5188882787004314,0.17763168441871022,0.2509572190945696,-0.5348055884067271,no
12594,0,0,0,0,0,1,0,0,0,0,0,1.1732459206400931,0.9901855644251678,0.8134465836951306,-0.5320902911676495,0.9881831244064496,1.0364915208578271,0.17763168441871022,0.2509572190945696,1.1611685824863782,no
12596,0,0,0,0,0,0,0,0,1,0,0,-0.4634982635548517,-0.29889254479522565,0.12940483265057892,0.9528143320415754,-0.6958403792613107,-0.3928101408550188,0.17763168441871022,0.2509572190945696,-0.4665858505444508,yes
12597,0,0,0,0,0,0,0,0,1,0,0,0.28403900330986137,1.0272216022556109,2.349114341228356,3.1746617623383964,-0.41516979531668396,0.256721123754516,0.17763168441871022,0.2509572190945696,0.2768455981478748,no
12598,0,0,0,1,0,0,0,0,0,0,0,0.5133492549051439,1.0686795653536096,1.0420760456191291,-0.7607746525695792,0.14617137257256946,0.5613059320147207,-0.2918476184710705,0.014072190025054807,0.5102138210887885,no
12599,0,0,0,1,0,0,0,0,0,0,0,-0.06878269297825584,-0.4235560798491047,-0.4445855299714625,-0.14275197196520215,0.707512540461823,0.3099818552535682,0.17763168441871022,0.2509572190945696,-0.0740382392582256,no
12600,0,0,0,0,1,0,0,0,0,0,0,0.5818199488435959,0.4962526500957534,-0.0008848682514052922,-0.4493678755208621,1.2688537083510765,-0.002924942303363385,0.17763168441871022,0.2509572190945696,0.5729909938946522,no
12601,0,0,0,0,1,0,0,0,0,0,0,-0.5065506145973037,-0.7985894097463229,-1.0016957940196158,-0.7607746525695792,0.707512540461823,-0.503908697966323,0.1580700467983027,0.16386713487783622,-0.5074467939469055,no
12604,0,0,0,1,0,0,0,0,0,0,0,-0.4910238809083054,-0.4002878704717931,-0.08172037007625925,0.6732934796855385,-0.6958403792613107,-0.4148634124913451,0.17763168441871022,0.2509572190945696,-0.4939602845590323,yes
12605,0,0,0,0,1,0,0,0,0,0,0,-0.634208462513635,-0.9204916552226454,-1.1648879498631597,-0.7607746525695792,-0.6958403792613107,-0.6037725695270458,0.0993851339370801,0.16386713487783622,-0.6344034863020953,yes
12609,0,0,0,0,1,0,0,0,0,0,0,-0.11198968232044612,0.3728925209613501,0.8303175879041086,0.9568333425829734,-0.41516979531668396,-0.014991826783617396,0.17763168441871022,0.2509572190945696,-0.11700791596079407,no
12610,0,0,0,0,0,1,0,0,0,0,0,0.21465096352550286,1.4179151129038658,1.0081148151417725,-0.7607746525695792,-0.13449921137205728,0.13979717413550302,-0.07666960464658767,0.11683848940080015,0.21084928365395103,no
12613,0,0,0,0,1,0,0,0,0,0,0,0.3787877242513343,1.0318559344137477,1.420025406343956,0.35621750233670424,-0.13449921137205728,0.2966666723788052,0.17763168441871022,0.2509572190945696,0.3710739155757095,no
