CustomerID,Austria,Belgium,Finland,France,Germany,Italy,Norway,Portugal,Spain,Switzerland,United Kingdom,max_spent,mean_spent,min_spent,total_items,total_items_returned,total_refunded,total_spent,has_returned
12447,0,1,0,0,0,0,0,0,0,0,0,-0.5038941587821382,-0.29744923605052104,0.3876775716077793,-0.5259619696026493,0.17763168441871022,0.2509572190945696,-0.5219316282469463,True
12449,0,1,0,0,0,0,0,0,0,0,0,1.5163463969709592,3.3837323719212438,4.565851576830654,0.18598421473233734,0.17763168441871022,0.2509572190945696,0.5451421600523566,True
12450,0,0,0,0,0,0,0,0,1,0,0,-0.8221279551661925,-0.9659855735748969,-0.5052613996065293,-0.5505118380279936,0.17763168441871022,0.2509572190945696,-0.5828242347042533,False
12453,1,0,0,0,0,0,0,0,0,0,0,-0.2378062540357856,0.2565986202770023,1.1212135353225348,-0.40695752265945456,0.17763168441871022,0.2509572190945696,-0.4500939400502349,True
12456,0,0,0,0,0,0,0,0,0,1,0,2.2148561115061223,2.7832994253482064,-0.7607746525695792,0.8155427050297276,-0.1549161551282178,-0.06430888577000524,0.9013590856315508,False
12458,0,0,0,0,0,0,0,0,0,1,0,0.10792457981988046,0.9764788701765782,2.0743045848385617,-0.24842362655680705,0.17763168441871022,0.2509572190945696,-0.3567544706512492,False
12461,0,0,0,0,0,0,0,0,0,1,0,-0.3152478753699833,0.0953497866194168,0.9077268892791371,-0.4864325204431965,0.17763168441871022,0.2509572190945696,-0.4710014181716362,True
12462,0,0,0,0,0,0,0,0,1,0,0,0.8310348742278211,0.6586250727747467,-0.7607746525695792,-0.2450948308381163,0.0993851339370801,0.00942738553349567,-0.16153112176950354,True
12463,0,1,0,0,0,0,0,0,0,0,0,0.045727980314220165,0.20297297961104946,-0.7607746525695792,0.11275070892114054,0.0993851339370801,0.1882523584585216,0.07502235715749081,False
12464,0,1,0,0,0,0,0,0,0,0,0,-0.2551753447701355,-0.41211864724399694,-0.5164401044236627,-0.4976672059937778,0.17763168441871022,0.2509572190945696,-0.04878035832113807,False
12465,0,1,0,0,0,0,0,0,0,0,0,0.11885387982615295,0.9992358430852412,2.104433855917122,-0.28254378267338737,0.17763168441871022,0.2509572190945696,-0.35380380798656563,True
12468,0,0,0,0,1,0,0,0,0,0,0,-0.4638651147662319,-0.7242630980857045,-0.7607746525695792,-0.4531445632562889,0.13850840917789514,0.18709115733563175,-0.4630096056893751,False
12472,0,0,0,0,1,0,0,0,0,0,0,3.2716479761585737,1.8061121495095231,-0.7607746525695792,3.1635919851012235,-2.0328333666873406,-3.220685778009001,2.8325677996669074,False
12473,0,0,0,0,1,0,0,0,0,0,0,0.9780011327927332,0.9512290839811,-0.7607746525695792,0.561722031479557,-1.2112445866302244,-0.2188647552266348,0.1887219202612847,False
12474,0,0,0,0,1,0,0,0,0,0,0,1.1581704502989636,-0.01679083690195075,-0.7607746525695792,2.5718985461039408,-0.5852721827771835,-1.266964888746949,2.1939734997144846,False
12476,0,0,0,0,1,0,0,0,0,0,0,2.574103747489688,0.22031210428748232,-0.7607746525695792,0.859233148837544,-0.27228598085066297,-1.2667326485223709,1.5208522760373295,False
12477,0,0,0,0,1,0,0,0,0,0,0,5.4256469438258925,5.262831110188527,-0.7607746525695792,0.953271627890558,0.07982349631667257,0.14006251185859575,2.6992614480792354,False
12480,0,0,0,0,1,0,0,0,0,0,0,1.2402657135086232,2.6048019320124998,2.8833234220328205,0.7056924463129325,0.17763168441871022,0.2509572190945696,0.8319272822753899,True
12481,0,0,0,0,1,0,0,0,0,0,0,1.9286861007411775,1.4406670618846853,-0.7607746525695792,2.4121163516067843,-0.0962312422669952,0.18755563778478768,2.4061162402538807,False
12484,0,0,0,0,0,0,0,0,1,0,0,2.9734866309344503,3.744144925195549,-0.7607746525695792,1.840811786386482,0.07982349631667257,-0.17288119076019953,1.9116117648960167,False
12489,0,0,0,1,0,0,0,0,0,0,0,-0.6318789652160153,-0.563939017744195,0.034856354807967935,-0.5609143246489022,0.17763168441871022,0.2509572190945696,-0.5564846178962789,True
12490,0,0,0,1,0,0,0,0,0,0,0,1.2715088361413955,1.437222132411934,1.2066773952459056,0.7660268687142026,0.17763168441871022,0.2509572190945696,0.7151519400688336,False
12492,0,0,0,0,1,0,0,0,0,0,0,-0.5287457649801466,-0.3491952150848841,0.31916808065706165,-0.5155594829817407,0.17763168441871022,0.2509572190945696,-0.5286409972389033,True
12493,0,0,0,1,0,0,0,0,0,0,0,-0.7307736824989214,-0.9104199612784792,-0.7607746525695792,-0.5188882787004314,0.1580700467983027,0.05413362876475216,-0.5354207442272796,False
12494,0,0,0,1,0,0,0,0,0,0,0,0.2355907759178857,-0.6651974955212671,-0.7607746525695792,-0.14731145660157516,-0.05710796702618015,-0.31745073055997697,0.013493742139951838,False
12500,0,0,0,0,1,0,0,0,0,0,0,0.3669837474597258,0.5218151908833253,0.330586329148848,0.9491106332421944,0.17763168441871022,0.2509572190945696,0.6777812239702763,False
12501,0,0,0,0,1,0,0,0,0,0,0,1.0349937634791528,0.8709665271455547,-0.7607746525695792,0.13480398055746687,-1.0156282104261491,-0.6746361959608731,-0.10646685605268456,False
12502,0,0,0,0,0,0,0,0,1,0,0,0.9660773823441938,1.9060519603297208,1.9476658288387505,0.06489927046496087,0.17763168441871022,0.2509572190945696,0.9583053111044668,False
12506,0,0,0,1,0,0,0,0,0,0,0,-0.8495284440511761,-1.0171284526205149,-0.5651473182697441,-0.5942022818358099,0.17763168441871022,0.2509572190945696,-0.6152450317213323,False
12507,0,0,0,0,0,0,0,0,1,0,0,-0.2988153059259234,-0.6357632005705434,-0.7607746525695792,-0.23094744903368056,-0.03754632940577261,-0.2919043058564018,-0.3599788255242293,False
12509,0,0,0,1,0,0,0,0,0,0,0,-0.7674621454175041,-0.8462501224759591,-0.3389116255420436,-0.5813031984258832,0.17763168441871022,0.2509572190945696,-0.5930889958116063,True
12510,0,0,0,0,0,0,0,0,1,0,0,-0.3440483187610706,-0.34610935347580296,-0.18182420689746848,-0.4593860552288341,0.17763168441871022,0.2509572190945696,-0.4220782842905012,False
12513,0,0,0,1,0,0,0,0,0,0,0,0.7177737272546912,2.2463058964802083,3.755501941443881,-0.06533986202881516,0.17763168441871022,0.2509572190945696,-0.1921090579173853,True
12514,0,0,0,0,0,1,0,0,0,0,0,0.0620640011716519,0.8809880386252087,1.9478787565495528,-0.4206888049990539,0.17763168441871022,0.2509572190945696,-0.3691357848360961,True
12515,0,0,0,0,0,1,0,0,0,0,0,-0.6514107442908292,-0.6046080603185993,-0.018987740061224827,-0.5505118380279936,0.17763168441871022,0.2509572190945696,-0.5617577544427939,False
12516,0,0,0,0,1,0,0,0,0,0,0,0.4395882846038681,1.66706856395608,2.9886161750246747,-0.22096106187760825,0.17763168441871022,0.2509572190945696,-0.2672128064664367,True
12517,0,0,0,0,1,0,0,0,0,0,0,1.2807002615883667,3.2421144428973245,4.840475091838232,0.4714284476100701,0.17763168441871022,0.2509572190945696,0.5084178788838705,False
12518,0,0,0,0,1,0,0,0,0,0,0,-0.10535124804103864,0.5323962451303158,1.486357943385045,-0.3890652456714917,0.17763168441871022,0.2509572190945696,-0.414334098091937,True
12520,0,0,0,0,1,0,0,0,0,0,0,1.4752746282194713,0.9250263998034044,-0.7607746525695792,0.7065246452426052,0.00157694583504245,-0.3499643620008908,0.7204850282419282,False
12521,0,0,0,0,1,0,0,0,0,0,0,-0.39364532771179706,-0.06788927700102934,0.6916052628145571,-0.4764461332871242,0.17763168441871022,0.2509572190945696,-0.4921669489465745,True
12523,0,0,0,1,0,0,0,0,0,0,0,-0.3614753386473976,-0.36116244200441977,0.04169665751749957,0.016215633079108494,0.17763168441871022,0.2509572190945696,0.09507226635956287,False
12524,0,0,0,0,1,0,0,0,0,0,0,1.9178147298868815,1.5234403016363425,1.6407837656445874,2.267313737843736,0.17763168441871022,0.2509572190945696,1.4570037937304197,False
12527,0,0,0,0,1,0,0,0,0,0,0,-0.5432570175503124,-0.4513000431794954,0.08880691353256187,-0.3441265034691665,0.17763168441871022,0.2509572190945696,-0.4493562743840639,False
12528,0,0,0,0,1,0,0,0,0,0,0,0.377613746847452,0.03324389000060344,-0.7607746525695792,0.032443512207725955,0.06026185869626504,0.1209026933309144,0.29769312464269704,True
12530,0,0,0,0,1,0,0,0,0,0,0,0.17127976236507553,0.2838386364353409,-0.7607746525695792,0.047839192406670734,-0.07666960464658767,-0.19784701490232992,0.11696242983837228,False
12534,0,0,0,0,1,0,0,0,0,0,0,0.026823767052486885,0.8076108733278408,1.8507304884958933,-0.3353884147076032,0.17763168441871022,0.2509572190945696,-0.3786498473149784,True
12535,0,0,0,1,0,0,0,0,0,0,0,0.09389607018285397,0.9472687273883384,2.035631589364051,-0.4660436466662156,0.17763168441871022,0.2509572190945696,-0.3605418494955823,False
12540,0,0,0,0,0,0,0,0,1,0,0,3.0125405342254137,2.7490847710371944,-0.7607746525695792,4.361126244900225,0.06026185869626504,-0.5119519186440147,4.9479270578140655,False
12541,0,0,0,0,0,0,0,0,1,0,0,0.04156673623055957,0.3690868198445161,0.6489132567986476,-0.059098370056269986,0.17763168441871022,0.2509572190945696,-0.236614017578875,False
12545,0,0,0,0,0,0,0,0,1,0,0,0.5843146159590146,1.9684175249992442,3.387589473140938,-0.17602231967528298,0.17763168441871022,0.2509572190945696,-0.2281399854915198,True
12547,0,0,0,0,0,0,0,0,1,0,0,-0.7936268123936514,-1.012303652710551,-0.7064780863149311,-0.5488474401686483,0.17763168441871022,0.2509572190945696,-0.5948354127597847,False
12548,0,0,0,0,0,0,0,0,1,0,0,-0.8556110050087306,-1.02979355238417,-0.5819153754954443,-0.5837997952149012,0.17763168441871022,0.2509572190945696,-0.6168871849711121,True
12551,0,0,0,0,0,0,0,0,1,0,0,-0.7582900296878585,-0.8271519561656852,-0.3136264598842418,-0.5621626230434114,0.17763168441871022,0.2509572190945696,-0.5906127329746369,True
12553,0,0,0,1,0,0,0,0,0,0,0,0.650807627569614,0.0831792288465324,-0.7607746525695792,0.9507750311015398,-0.5852721827771835,-0.17055878851441994,0.9838368842498508,False
12556,0,0,0,0,0,0,0,0,1,0,0,-0.03390529393643034,0.6811609090208697,1.683316075877395,-0.3878169472769827,0.17763168441871022,0.2509572190945696,-0.3950453138881756,True
12559,0,0,0,0,1,0,0,0,0,0,0,-0.4859168119520326,-0.8126038442149467,-0.7607746525695792,-0.4868486199080329,0.13850840917789514,-0.04514906724232391,-0.4973723140891301,False
12561,0,0,0,0,1,0,0,0,0,0,0,-0.6898853560620272,-0.6847198421569585,-0.12505235600474088,-0.5301229642510127,0.17763168441871022,0.2509572190945696,-0.5721450253957654,False
12562,0,0,0,1,0,0,0,0,0,0,0,1.089167175436039,1.8584522937179837,2.4603691404874204,0.40984572681429104,0.17763168441871022,0.2509572190945696,0.5416128338615602,False
12564,0,0,0,1,0,0,0,0,0,0,0,-0.5314973996990404,-0.3549246649779663,0.31158253095972105,-0.5496796390983211,0.17763168441871022,0.2509572190945696,-0.5293838760899942,True
12567,0,0,0,1,0,0,0,0,0,0,0,3.174606991738922,3.0148652502861917,-0.7607746525695792,3.231416197869548,-4.047682041589316,-3.074026076188023,4.243107063231242,True
12569,0,0,0,0,1,0,0,0,0,0,0,-0.10809322790126992,-0.4935804452110095,-0.7607746525695792,0.4277380038022539,0.06026185869626504,-0.024247447030307973,0.4971365467171303,False
12571,0,0,0,1,0,0,0,0,0,0,0,-0.27820218268087754,0.172486275179965,1.0098523425728059,-0.3928101408550188,0.17763168441871022,0.2509572190945696,-0.4609999229027399,True
12573,0,0,0,1,0,0,0,0,0,0,0,-0.7654925542502959,-0.8421490425524898,-0.33348196891657883,-0.5688202144807928,0.17763168441871022,0.2509572190945696,-0.5925572509497729,True
12574,0,0,0,1,0,0,0,0,0,0,0,-0.7443387589201342,-0.7981026400411108,-0.27516639212053273,-0.5792227011017015,0.17763168441871022,0.2509572190945696,-0.5868462068699836,True
12577,0,0,0,1,0,0,0,0,0,0,0,-0.2786849256140167,0.1714811085320561,1.0085215443802904,-0.4202727055342176,0.17763168441871022,0.2509572190945696,-0.4611302525257383,True
12578,0,0,0,0,0,1,0,0,0,0,0,3.2650440528332303,1.7401508803700625,-0.7607746525695792,0.3228809386634949,-0.311409256091478,-0.22687704297457426,0.4955960505732898,True
12580,0,0,0,0,1,0,0,0,0,0,0,-0.5538966717967013,-0.4015643974409509,0.249833494826984,-0.5055730958256683,0.17763168441871022,0.2509572190945696,-0.5354311705971194,True
12582,0,0,1,0,0,0,0,0,0,0,0,-0.7407181869215899,-0.8117125964538006,-0.3211853936177321,-0.4806071279354877,0.17763168441871022,0.2509572190945696,-0.542818253628668,True
12583,0,0,0,1,0,0,0,0,0,0,0,1.2808740490442971,1.319171452300076,0.7403657085883393,3.3296156715709246,0.17763168441871022,0.2509572190945696,2.2643384631713146,False
12584,0,0,0,0,0,1,0,0,0,0,0,0.14438132613055638,-0.644153829163965,-0.7607746525695792,-0.4277624959012718,-0.05710796702618015,-0.8440554397904914,-0.09425757697019556,False
12585,0,0,0,0,1,0,0,0,0,0,0,0.19449969744907286,-0.2481257086376191,-0.7607746525695792,-0.07657454757939648,-0.2331627056098479,-0.4142949042089844,-0.1589349556793757,False
12586,0,0,0,0,0,1,0,0,0,0,0,-0.9204916552226454,-1.1648879498631597,-0.7607746525695792,-0.6037725695270458,0.13850840917789514,0.053553028203307255,-0.6344034863020953,True
12589,0,0,0,1,0,0,0,0,0,0,0,-0.6607276829004167,-0.6240077766232458,-0.04467214517678135,-0.5193043781652678,0.17763168441871022,0.2509572190945696,-0.5642731161666626,True
12591,0,0,0,0,0,1,0,0,0,0,0,-0.564372193445823,-0.4233765137005794,0.22095517404938936,-0.5101501899388682,0.17763168441871022,0.2509572190945696,-0.5382593234161844,True
12592,0,0,0,0,1,0,0,0,0,0,0,-0.2365414675509604,0.2592321568945251,1.1247002265869277,-0.3740856649373833,0.17763168441871022,0.2509572190945696,-0.44975247643797894,False
12593,0,0,0,1,0,0,0,0,0,0,0,-0.7273944819669467,-0.9088384990857687,-0.5324096827338533,-0.5188882787004314,0.17763168441871022,0.2509572190945696,-0.5348055884067271,True
12594,0,0,0,0,0,1,0,0,0,0,0,0.9901855644251678,0.8134465836951306,-0.5320902911676495,1.0364915208578271,0.17763168441871022,0.2509572190945696,1.1611685824863782,True
12596,0,0,0,0,0,0,0,0,1,0,0,-0.29889254479522565,0.12940483265057892,0.9528143320415754,-0.3928101408550188,0.17763168441871022,0.2509572190945696,-0.4665858505444508,True
12597,0,0,0,0,0,0,0,0,1,0,0,1.0272216022556109,2.349114341228356,3.1746617623383964,0.256721123754516,0.17763168441871022,0.2509572190945696,0.2768455981478748,False
12598,0,0,0,1,0,0,0,0,0,0,0,1.0686795653536096,1.0420760456191291,-0.7607746525695792,0.5613059320147207,-0.2918476184710705,0.014072190025054807,0.5102138210887885,False
12599,0,0,0,1,0,0,0,0,0,0,0,-0.4235560798491047,-0.4445855299714625,-0.14275197196520215,0.3099818552535682,0.17763168441871022,0.2509572190945696,-0.0740382392582256,False
12600,0,0,0,0,1,0,0,0,0,0,0,0.4962526500957534,-0.0008848682514052922,-0.4493678755208621,-0.002924942303363385,0.17763168441871022,0.2509572190945696,0.5729909938946522,False
12601,0,0,0,0,1,0,0,0,0,0,0,-0.7985894097463229,-1.0016957940196158,-0.7607746525695792,-0.503908697966323,0.1580700467983027,0.16386713487783622,-0.5074467939469055,False
12604,0,0,0,1,0,0,0,0,0,0,0,-0.4002878704717931,-0.08172037007625925,0.6732934796855385,-0.4148634124913451,0.17763168441871022,0.2509572190945696,-0.4939602845590323,True
12605,0,0,0,0,1,0,0,0,0,0,0,-0.9204916552226454,-1.1648879498631597,-0.7607746525695792,-0.6037725695270458,0.0993851339370801,0.16386713487783622,-0.6344034863020953,True
12609,0,0,0,0,1,0,0,0,0,0,0,0.3728925209613501,0.8303175879041086,0.9568333425829734,-0.014991826783617396,0.17763168441871022,0.2509572190945696,-0.11700791596079407,False
12610,0,0,0,0,0,1,0,0,0,0,0,1.4179151129038658,1.0081148151417725,-0.7607746525695792,0.13979717413550302,-0.07666960464658767,0.11683848940080015,0.21084928365395103,False
12613,0,0,0,0,1,0,0,0,0,0,0,1.0318559344137477,1.420025406343956,0.35621750233670424,0.2966666723788052,0.17763168441871022,0.2509572190945696,0.3710739155757095,False
12614,0,0,0,0,1,0,0,0,0,0,0,-0.6157843158251528,-0.5304267617029039,0.0792251665464476,-0.5721490101994836,0.17763168441871022,0.2509572190945696,-0.5521394282655128,True
12615,0,0,0,1,0,0,0,0,0,0,0,0.6759971538208204,2.1593187747701497,3.640334665863555,-0.09779562028605007,0.17763168441871022,0.2509572190945696,-0.20338778349166592,True
12616,0,0,0,1,0,0,0,0,0,0,0,-0.17668134384169376,-0.64863435949702,-0.7607746525695792,-0.4639631493420338,0.021138583455449982,-0.05327747510255235,-0.4335916031861789,False
12619,0,0,0,0,1,0,0,0,0,0,0,0.841481431300955,1.2504219625644983,0.8200272883923401,1.6086282850078015,0.17763168441871022,0.2509572190945696,0.6182701115167523,True
12620,0,0,0,1,0,0,0,0,0,0,0,0.5450289960601429,1.8866170631923975,3.279289116233996,-0.12400988657073984,0.17763168441871022,0.2509572190945696,-0.2387462102111286,True
12621,0,0,0,0,1,0,0,0,0,0,0,2.4252065171922186,1.988246950045872,-0.7607746525695792,5.751314556918454,-0.19403943036903284,-0.0016040251339572186,5.906949768870324,False
12622,0,0,0,0,1,0,0,0,0,0,0,-0.7639863962989016,-0.8390129226110132,-0.3293298785559293,-0.5754778059181743,0.17763168441871022,0.2509572190945696,-0.5921506225260179,True
12623,0,0,0,0,1,0,0,0,0,0,0,-0.6606794086071027,-0.6239072599584549,-0.04453906535752973,-0.5251297706729766,0.17763168441871022,0.2509572190945696,-0.5642600832043628,True
12624,0,0,0,1,0,0,0,0,0,0,0,-0.6258350236931121,-0.5928174555386249,-0.058272902704293736,-0.4577216573694887,0.17763168441871022,0.2509572190945696,-0.48605448962795006,True
12625,0,0,0,0,1,0,0,0,0,0,0,0.6152294733972521,0.4526396221742172,-0.7607746525695792,0.06073827581659742,-0.4874639946751458,-0.3470613591936663,-0.005218985130156723,False
12626,0,0,0,0,1,0,0,0,0,0,0,1.874667166522896,1.3719838014626875,-0.7607746525695792,2.323903265061479,-1.8372169904832651,-2.444538947469473,2.654897244410584,False
12627,0,0,0,0,1,0,0,0,0,0,0,1.2277240521056652,2.1184017910892607,2.3778596525514355,0.6124861661895912,0.17763168441871022,0.2509572190945696,0.6427277685686295,False
12633,0,0,0,0,1,0,0,0,0,0,0,1.98374775969504,1.5865195346258818,-0.7607746525695792,0.5754533138191564,-0.07666960464658767,-0.02018324310019369,0.7925833756846369,True
12635,0,0,0,0,1,0,0,0,0,0,0,0.8757851441298291,2.5753170436738317,4.19109880581818,-0.05493737540790653,0.17763168441871022,0.2509572190945696,-0.14944956571755302,True
12637,0,0,0,1,0,0,0,0,0,0,0,1.6351204682405387,1.2659726085838303,-0.7607746525695792,1.1708916479999665,0.00157694583504245,0.08084125459121705,1.5718893564034986,False
12642,0,0,0,0,1,0,0,0,0,0,0,-0.13578336254613707,0.4690305396461224,1.402464425328842,-0.3432943045394937,0.17763168441871022,0.2509572190945696,-0.42255007752575546,True
12643,0,0,0,1,0,0,0,0,0,0,0,0.10989417098708856,-0.14576958888103012,-0.3283184719296172,0.14021327360033936,0.17763168441871022,0.2509572190945696,0.15842810269153956,False
12644,0,0,0,0,1,0,0,0,0,0,0,-0.4590763048694905,-0.20412956445863545,0.5112288758009542,-0.4685402434552337,0.17763168441871022,0.2509572190945696,-0.509831826047776,True
12645,0,0,0,0,1,0,0,0,0,0,0,0.7820654310901758,1.6660097884202831,1.9700232384730167,0.4705962486803975,0.17763168441871022,0.2509572190945696,0.4667567115962062,True
12647,0,0,0,0,1,0,0,0,0,0,0,0.3779902863353007,0.2292379841209157,-0.7607746525695792,0.6070768731467187,-0.05710796702618015,-0.3633181749141233,1.1732162528363492,False
12648,0,0,0,0,1,0,0,0,0,0,0,-0.6307976210457834,-0.5616874444528788,0.03783734275920323,-0.5376127546180669,0.17763168441871022,0.2509572190945696,-0.5561926795407627,True
12649,0,0,0,0,1,0,0,0,0,0,0,-0.5931919465542361,-0.8786617210377896,-0.7607746525695792,-0.3611865815274566,-0.05710796702618015,0.021039396762393445,-0.4859554391144713,False
12651,0,0,0,1,0,0,0,0,0,0,0,-0.8104262664668972,-0.9357099541398736,-0.4573526646759574,-0.5713168112698109,0.17763168441871022,0.2509572190945696,-0.6046883322584629,True
12652,0,0,0,1,0,0,0,0,0,0,0,-0.15391518711484706,-0.3668057347562524,-0.7607746525695792,-0.3965550360385459,0.11894677155748765,0.18767175789707669,-0.4274452581655749,True
12654,0,0,0,0,1,0,0,0,0,0,0,-0.4756923166281435,-0.5009083678093051,-0.34663025505863576,-0.411118517307818,0.17763168441871022,0.2509572190945696,-0.3761292724061896,False
12656,0,0,0,1,0,0,0,0,0,0,0,2.0378149682066353,1.6665498979657594,-0.7607746525695792,0.8638102429507437,-0.07666960464658767,-0.44518285407785263,1.2012136624488623,False
