CustomerID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21
12373,-1.6686546673181752,-0.19287449380703492,0.2367725970989922,0.70166975723775,0.04281196187845453,0.018690717129110995,-0.012993294994091999,-0.17611325227028138,0.8331082524949175,0.0402102403462851,-0.012513442127972094,0.3700302910538847,-0.033757426933119505,0.2201590182291868,-0.0009361969031203664,0.17563535877480846,0.9377795369683823,-0.2060501492532538,-0.04445144651917848,1.2439621476283098e-17,1.7462004614626818e-16
12377,-0.09774282531123762,-0.6913749772098542,0.12191376708670472,-1.2001287307334039,-0.06109776969776012,0.07642978072809836,0.1309039358841288,-0.04450391361027103,0.8684084262237909,0.0714124351497189,-0.011297964098483,0.43595202174451053,-0.05105375572672017,0.5526493393370627,0.7093585523548738,-0.30084664042785203,-0.12161939363863834,-0.06596090422103482,-0.024945809468901927,1.506163023061144e-17,3.2187487578298112e-15
12379,-0.8608012278137194,-0.011598093680937968,0.011362189916649964,0.9739333099217471,-0.7983132437031697,0.08119570809320159,-0.259399640355698,-0.5275873560471348,0.7620193970598517,-0.1463146551809945,-0.03677036080104561,0.6634666116839827,0.7094353520058768,-0.3420577002830795,-0.0032462463506423046,-0.057056498293077046,-0.04425429549713073,-0.021293211889886785,-0.015062591007842902,-1.966949660372779e-17,6.239238573027673e-16
12380,-0.05431400848143028,-3.4489895487095468,2.6214686966703993,-0.28427563989862986,0.8700897775106122,-0.35670272318439056,-0.3942565336145404,-0.44669325381784586,0.7028686916224034,0.006111611362955867,-0.03152242970331788,0.6513219066901749,0.7054204730111997,-0.338295615419306,0.002327214966663601,-0.05497685391602584,-0.04309049986884436,-0.02886506423099193,-0.017135074761623296,4.819319474320013e-17,1.8240007812485695e-15
12383,0.0031556266546118664,0.9064412598242502,-1.0996015083599804,-0.643864718107284,0.13118107602341253,0.021909328845008187,-0.009603104558891181,-0.5046983605987406,0.82281893338837,0.024198591813191506,-0.030782605099590004,0.668485157394903,0.7045375207700333,-0.33734475016973503,-0.001920951832591939,-0.052452781946236725,-0.04044536915520139,-0.026197438171491054,-0.013556701827660318,2.2826333592954446e-17,1.4744590069715883e-15
12384,-1.2716099998377486,-1.0464517401718023,0.8696291063169569,0.4252125895431677,0.24510390335125523,-0.10107493671020962,-0.16371533833383775,-0.22201498837267208,0.808561352047642,0.02243753615715482,-0.01779263484223511,0.4366449356490964,-0.052761541738089814,0.5533007578824751,0.7091110736055246,-0.30649958631301627,-0.12378553538352642,-0.06154414393120249,-0.024644037210235354,5.999279822201875e-17,-3.3236854227030637e-16
12395,2.0952443773678353,0.7884291387996942,-1.4441666232463732,-0.009520545419849159,0.7495075989375619,0.10375300801973883,0.2742681594001632,-0.7766613635134694,0.7520127602460563,-0.16351191952161032,-0.03745617046115169,0.6728735804563809,0.7028129877561826,-0.33428224742002727,-0.001899082882460565,-0.05123528117002672,-0.040013562363486715,-0.02367486937952538,-0.012460957077649918,7.596392962357358e-17,-1.117787902348146e-18
12399,-0.4881791564038356,0.5803064695587977,-0.8854311557927642,-0.7746081059171728,0.07762106280767873,0.1261484402422065,0.17051060881298946,-0.2775960030800458,0.8782451933818674,0.10377773761852292,-0.018829559345503906,0.6689934750366439,0.7064315530411555,-0.3372255942634109,-0.001128767848197138,-0.0508125375267027,-0.040096405603431376,-0.028409190317123887,-0.012837848308852227,6.589810915631943e-17,-9.561484253695551e-18
12401,-1.9949470086578402,0.4428802053760767,-0.2267536038069131,0.884906342230902,-0.11895819793504753,0.08239529557903151,0.04035208634534023,-0.13042113079971318,0.9056861449923703,0.051574867398955164,-0.013931804529302507,0.6713087776457534,0.7093442682795391,-0.33769277544556264,-0.0016617644222451245,-0.054003402586116404,-0.04207865776495367,-0.024184252036025138,-0.012028025901132753,-7.237788285348878e-17,2.231090635570778e-16
12402,-1.8350620931452748,0.12802386152496803,0.0028088736027073275,0.7920970306200606,-0.037580247966786995,0.04916275561730935,0.010924701505890167,-0.15832773007803994,0.8887709905189465,0.04816580312030867,-0.0153235430451794,0.669720639756377,0.7090086321065693,-0.3377324206286677,-0.001336907342632446,-0.054080215174972496,-0.0421596270409116,-0.024580046452022723,-0.012423210665602993,3.2887919847439187e-18,-3.318181174344708e-16
12405,-0.32493713496740473,-2.8496402619625365,2.1749303621740323,-0.08727400613286164,0.7273659519645327,-0.26593267364507,-0.2695551146487584,-0.402059531620436,0.6845801267283754,0.033012319664798576,-0.022242158087333246,0.3306326960746116,-0.03219718767916645,0.16987279448319192,0.004736844890810754,0.0953712593735524,0.1772894697788569,0.9786201503014941,-0.08387386247756719,-4.840680400936593e-15,1.0306965885546985e-17
12407,1.6905092168530527,-0.9736477217772728,-0.02701633596534041,-0.6323294779285443,-0.24839215509471793,0.26936683338725914,0.36291783311092113,-0.42383454155359684,0.7634202238104393,0.2057120055263367,-0.018876517904060964,0.6672404304134181,0.7068279616190353,-0.33950698751953623,0.00012963855518781175,-0.05292961663631089,-0.0412638594770671,-0.0341096866532178,-0.01351124293034216,-1.573487811438928e-17,-2.433017077971848e-16
12408,1.4114359397619949,0.4338447643055808,-0.6193719919043396,-0.42670023131682333,-0.668666179064287,-0.041962795105236254,-0.28599403559812925,-0.490072121129329,0.7622355158141639,0.26297638606297846,-0.0319398306843498,0.6694734249106177,0.7053409816519007,-0.3411879992367672,-0.0016901497101021457,-0.05757329847862409,-0.04181614836151369,-0.031833402723298446,-0.014730062907568488,6.56324934618051e-17,-2.828419414160232e-16
12410,-0.793235189522255,0.9069371087749628,-0.9241578443023818,-1.0982474394523656,-0.3247785754945623,0.06417138738647242,0.11514305938785414,-0.07773732617159174,0.906268940173771,0.1471204359416549,-0.011999350745817056,0.441896911225011,-0.05226967347031944,0.5527060213052122,0.7078627975880172,-0.3022453202829526,-0.1211699351921416,-0.06504714795764648,-0.023778098118109544,2.4129136921215664e-17,-2.0087827471439006e-16
12413,-0.18627217010935757,0.34255764716342285,-0.5139734597916872,-0.46356879653793187,-0.8392194009430305,0.050382495783700465,-0.165546275240309,-0.3584850541347526,1.0478750974129203,0.18292057074449625,-0.719731552538057,-0.26861383622268337,0.005739813857506723,-0.031912744605815856,-0.0016651293349372934,-0.011092874713843938,-0.00810803242918349,-0.006921725810330633,-0.004675228641125407,1.9078605833955306e-17,-1.8145213439310314e-17
12414,-1.0242146569461545,0.6902753176171345,-0.8566519263782363,-0.8985212082811549,0.031076158611838024,0.09590639894941447,0.12920917997529074,-0.05963470028406083,0.9000849802585503,0.13045447843537558,-0.008538824933932921,0.37123580498567293,-0.034471884886381005,0.2208363826204728,-0.0008692797114098674,0.18011778692982572,0.9403118612491981,-0.20967775257472085,-0.044354659694741665,3.516041567748545e-17,-5.475298084081118e-17
12418,-1.2349096190202653,-1.0502150387389046,0.8619844474638363,0.4455475681789522,0.2625079391554563,-0.07385267496983038,-0.0949516857295449,-0.2503164600475602,0.8022467137955724,0.0256393547338468,-0.01743117825951319,0.4369734158310386,-0.052984934920062725,0.5534102965804633,0.7091408098914785,-0.3064771081905176,-0.12377577568633645,-0.06175517284298504,-0.024431985339172155,6.114060888373753e-17,-3.3311736476522904e-16
12421,-0.3406120530294298,-0.039461729234851535,-0.35803669183748843,-0.5821134498520277,0.06299206956140553,0.12058834102937209,0.1888326022604445,-0.1638680127914378,0.8849254932183146,-0.017020690533264278,-0.015732723513653887,0.6206637296948427,-0.7010837801319807,-0.43488235017231464,-0.0006266182495677585,-0.06077184423713486,-0.04492055944792273,-0.030353443638690563,-0.014138369400486827,4.5853764264368916e-17,3.239147592226862e-17
12423,0.9583460758582493,-0.13078389278652833,-0.656358659962952,-0.677945744962638,0.6012849665232837,0.07589654080734876,0.149869081434072,-0.25353283187813613,0.8626321481807463,0.045664009868260386,-0.018901194757063408,0.6696781091071768,0.7062209801166301,-0.33516399220614,-3.985007027605315e-05,-0.04939307325861299,-0.039532075506542454,-0.028657089555313996,-0.01290991896450339,-3.63749170144522e-19,-2.228166056604104e-16
12426,-1.4387242296418088,-0.6588378599875069,0.5792134330629904,0.5609013669202508,0.1540880156839493,-0.04177732039635988,-0.08662784370059304,-0.29427373912813914,1.079425321415804,0.03918375184265123,0.7009638541086541,-0.24482806329445458,0.006506883895037015,-0.025627419245466316,0.00036517066158696403,-0.008668145016017148,-0.007794409614649074,-0.0038083708847891414,-0.0024235389950950817,1.291840103177792e-17,6.121185821785595e-17
12427,-1.038430838369563,0.5245168890431916,0.32032488713658047,0.9262658370708488,-0.658634791533898,-0.27545222432948874,-0.13827767856095133,-0.5035574001615075,1.0360580963443287,-0.11581080471261422,0.6854674644102042,-0.24501555857057555,0.007910463678451114,-0.028699822787838145,-0.002198350427082676,-0.010617544540549896,-0.008801462470117106,0.0004996895491380644,-0.003592790942246176,1.3264337948661354e-17,-2.194919927661976e-17
12428,9.321775127915787,-1.5048130693472865,-0.10495096092179358,1.6309917886590435,-2.4657527616241426,0.6550946309860923,-0.44064901563547476,-0.31706504397993573,0.5089683188570724,1.7908284098370109,0.009663621940555301,0.37651379349102215,-0.03542785623503853,0.16034805404251531,0.005954839896735817,0.0715813064316014,0.17547951361903244,0.9399924474433964,-0.07859819962378202,-4.679029482979658e-15,-3.975944033587072e-17
12437,2.4699165021472824,0.8659671668586277,-1.171279586452023,-0.09066109997998305,0.49226498549589054,-0.26757443222837163,0.040471745002282594,-0.524643058827433,1.0387231688774394,-0.13291267601228632,-0.7293658147881298,-0.2619807972638953,0.0034452993323611228,-0.025173002673967437,-0.00153068529496636,-0.006414610469931161,-0.005686810485536748,-0.00118199572059879,-0.0034896038995079755,-1.7808898421603137e-16,-5.567652238682569e-18
12441,-1.873477029691898,0.2232555820119313,-0.0705608808473305,0.8334609205229887,-0.06260875863951545,0.07367695420872114,0.044360449541507016,-0.18417224938161397,1.119180647442352,0.08250512183182879,-0.7077419087219462,-0.2642492605569295,0.006644659421584169,-0.027856036592281006,-0.0010175747306715598,-0.010012693272701819,-0.008205587650097757,-0.0023458268812539553,-0.002187418387817521,4.13040114226068e-17,2.918751258825431e-17
12444,4.204339548710823,-5.171040462421013,3.155969290204846,-1.810334456971245,-1.5905081299868535,-0.2767164537146544,-1.177263741824282,-0.5704854341573113,0.4792327024901838,-0.450601405220766,-0.06256693559091298,0.26801580524092217,-0.016425604859913633,0.11234877463576011,0.0005248888931374392,0.05909899693159192,0.0750384764589072,0.10357973790502994,1.0089224707962636,9.772624665063818e-17,-2.278872754249721e-16
12447,-1.5461725832332336,-0.4588917356873372,0.43346201841070325,0.6134548263808007,0.1097936733420468,-0.020047687454237084,-0.0621039719755846,-0.2029935566688229,0.8588471545205039,0.040958423880810634,-0.018017265790672112,0.6666688678619855,0.7084406675889741,-0.3378352499210952,-0.0007381477802521251,-0.054229551562953726,-0.04231338056469117,-0.025263590647268845,-0.013216865320374506,-1.5594428550733703e-17,-2.9527073064908593e-16
12449,2.100347594025238,-4.403137685798399,2.760563313357733,-1.9996161801495658,0.8899869427793549,-0.3359748895070043,-0.32581491355267017,-0.04591679081094201,0.7749195831587667,0.029882405342488743,-0.022025105668073416,0.6472871845072923,0.709025787715128,-0.3382963224784887,0.004214000715726985,-0.047869119395542704,-0.040773173779278735,-0.03440565550220743,-0.01869471183214764,4.3617906474694433e-17,-3.0040174580362734e-16
12450,-1.2226493333996005,0.7474730344868785,-0.8758750709653945,-1.0848144598466356,-0.085250428101512,0.15942587629514732,0.27721321847044267,0.10862352955490498,0.9856005470612373,0.15532892013784594,-0.0033841273653468394,0.6244836389453191,-0.7003054383205044,-0.43448792917478063,-0.0004943836281516636,-0.05928970749758272,-0.0436776924672578,-0.03310907163637504,-0.012985530078287514,3.553632118438549e-17,2.0908347546260316e-17
12453,-1.1796598068906243,-1.1469553180473562,0.931048363513813,0.42321803609313424,0.2915343536781217,-0.07843034241660606,-0.09320451816278613,-0.26430179238704843,0.7810593802868047,0.030300417243088008,-0.016681687293678627,0.36526294389918507,-0.034802915028016614,0.22005314673092968,5.153982193082991e-05,0.17540563352679292,0.9375355737442406,-0.20727623336985135,-0.045620837160477115,-3.2128464685048273e-19,3.337387029480727e-17
12456,2.916256357950857,-1.1548139267387432,0.6588719716667755,-0.0012787965515139459,-2.1349951734940356,0.36342773289135855,-0.20797335480550225,-0.5522088126036035,0.6605527892977875,-0.8841826266172909,-0.05716106210628904,0.41950122927010913,-0.04045739937968776,0.542309258226585,0.7038698828563542,-0.3004045056046382,-0.12687036077175914,-0.049595905686357196,-0.031556862231370934,1.4610282539210938e-16,-2.2153531390474799e-16
12458,-0.7011492338881451,-2.0426250315660326,1.5766506815408956,0.17139381749938545,0.5330872387332146,-0.15493201886362723,-0.12847851968688442,-0.3622429367627943,0.7436931524501069,0.01767280448027389,-0.021493866309623428,0.4322654409828635,-0.054230835229834864,0.5533796096009517,0.710186896119734,-0.3066991684760079,-0.12402179378066959,-0.06317947723902635,-0.025491826031934547,1.8466198544305642e-17,-3.103993936009889e-16
12461,-1.3040783211865496,-0.9443397875526975,0.789390651175817,0.46726045054601456,0.2278674428490363,-0.07490780842587172,-0.1156610205368391,-0.2285480625473948,0.8106413303148011,0.02534987559772599,-0.017130606211580503,0.43735359286533104,-0.052774928567545676,0.5533749136011077,0.709020123661907,-0.3064616387839415,-0.12375329872826098,-0.06153073073700774,-0.02439508794395443,3.1361727301493035e-17,-1.9830228723466601e-16
12462,-0.15407416513919145,-0.318580161970927,0.4171340718039975,0.9766795344133383,-1.2961002799015615,-0.014490392533837687,-0.3721771571952811,-0.6624834249056675,0.6947546886440422,-0.2710867142225819,-0.046177187051747275,0.6128430816212563,-0.6992446372734622,-0.4422914021145033,-0.0038288299462609743,-0.06955270677860868,-0.049842402792110815,-0.023332618333320683,-0.017708715040531616,9.643312763450755e-18,-1.0719501807505058e-17
12463,0.4929863720964725,0.33016994628006324,-0.7304549786505323,-0.665274189828104,-0.48928450738138374,0.21136832324835528,0.07719291482287965,-0.20208450094997385,0.8793804396204555,-0.2839582086445303,-0.028180502702550455,0.6629016926630208,0.7123623229366821,-0.3397521295295989,-0.0025969261150155256,-0.04716254803049472,-0.04096574271478074,-0.022122283123962656,-0.015108464039773601,3.4243957321646634e-17,-2.8129949819728944e-16
12464,0.0009386906212895032,0.5968877011101901,-1.0026840812583704,-0.773645956352234,0.09476368364192714,-0.12392130127176669,-0.4962583592951344,-0.22915968263901018,0.8783339516754367,-0.006488209413973501,-0.030503833945229833,0.6661834780863201,0.7068227398968597,-0.33771450044308654,-0.001717676666132476,-0.0517941391435497,-0.04037928680059116,-0.025075945017403314,-0.015003283879319252,5.096031226660997e-17,-2.152497535241777e-16
12465,-0.7018405220540577,-2.070112556340765,1.600398197947624,0.15463859548461872,0.5385814962996728,-0.1693488484834728,-0.1607422017888742,-0.3668228799761894,0.7676924076228567,0.02595044946103391,-0.024855042510900215,0.6588030301068551,0.7065582098518565,-0.3379554352119684,0.0009436829663261411,-0.05460504024223769,-0.042719662905997206,-0.027444063221494848,-0.015076211532397394,7.627913397666715e-17,-2.8784236888899914e-16
12468,-0.9369860593794517,0.7088773402414004,-0.7185616211766827,-0.3509768155548724,-0.28540956793199734,0.0795552747439276,-0.013765015761816778,-0.29859251020344957,1.1169015778047697,0.0530680203718368,0.6987078678611574,-0.24240561476387887,0.0065323240107785455,-0.026514985885492857,-0.000990934257398378,-0.006492150786147642,-0.006469820147572114,-0.00453878819361479,-0.002397390983035273,4.8457910639137167e-17,5.10776755226594e-17
12472,7.003312839666547,1.5584707683390653,1.9786195751999973,0.978083787754654,-0.9437086075550597,-0.2968906249238678,0.7599427340545245,-0.36957403674475875,0.9795127642202109,0.42435712225425753,0.7028583122314702,-0.2231206042246992,0.008693288008474201,-0.028223808405274053,0.0008950217281252583,-0.011626494133095827,-0.006545334119042709,-0.01718192964325461,-0.0011516874234961342,-4.888250104094637e-16,-8.133828115824146e-17
12473,1.3958030585311958,0.4961644466803775,0.639295131377181,-0.4449511953329732,-1.0601198246622192,0.9378654982293855,0.001931057510638489,-0.555733610772795,0.9927097050335938,-0.25434482628969035,0.6850602524491228,-0.2503364260284913,0.010307416830371329,-0.03181355002137371,-0.0018214539903476366,-0.005445435783938614,-0.009048851271932746,-0.0024594615732867835,-0.0053997067566753975,-7.354631750778599e-17,2.4330789517253138e-17
12474,5.466605734574805,1.8599985850099343,-1.3153238981155995,0.7125744275956735,1.7018008478967679,-0.659530023155192,-0.38528524472631964,-1.31943079417288,0.8337642528996925,0.27247187658831995,0.6643635271601047,-0.22397139078444786,-0.010135263379105416,-0.01844886108112386,0.0001567620647703253,-0.01657687462158865,-0.004791435182834372,-0.008215436064406266,-0.0009521737610118552,2.2980342850020982e-17,-1.0841945133336192e-17
12476,4.039103690720457,1.0257697138522341,-0.36962402922264365,0.19557999838866688,-0.5224256291519127,-0.9199851881661496,-0.9206276807806824,-0.9448347522448262,0.8367920679321234,1.0177167537398624,0.6777742622665398,-0.22740644333611598,-0.007100495224632298,-0.028712516333630218,0.0006446094562233075,-0.02684896076595161,-0.007411860139225258,-0.02277195342414422,-0.003132910706257632,-8.698332108118563e-17,-2.5788424708610644e-17
12477,6.652606509894545,-3.0180730141463217,1.1319499763195964,0.19025290651561894,-4.129646480985073,0.19296376378818636,-1.4698488091302733,-0.3099954319496,0.8407878128730737,-0.7700794948600926,0.6474599046814095,-0.27064556183472777,0.026446775940772813,-0.04641481243373418,-0.00509688984377569,-0.008883713006089214,-0.0141036152851574,0.0030361913708690886,-0.015862836903939446,1.9087585091918747e-16,5.892476331058844e-17
12480,2.280307632074216,-3.1360535623514454,1.6692283410664286,-1.0255211899774173,0.5150524658749612,-0.07753888218998817,-0.046648147846694354,-0.10170350158973686,1.0472894412875502,-0.12562522992847325,0.7001416093511235,-0.25526993640622897,0.009959620350763457,-0.025645515505608882,0.0031328435480537016,-0.0011553041171808648,-0.0063028504330215375,-0.008122652109063138,-0.0056879266014555055,1.2790656164690105e-18,-6.226891517716868e-17
12481,5.04854380843886,-0.4157835405305404,-0.9633256928559131,0.680033631608678,-0.38278265879511303,0.5377330124940449,0.11323548734249335,-0.13931532122276175,1.0689619332581672,-0.08597644879467946,0.7030064988649364,-0.2328433658696439,0.011718754136420786,-0.025678729328356104,-4.6450565325334706e-05,-0.003938898135352278,-0.0063410872135419025,-0.006847339983416204,-0.001974927657202692,6.160973417574651e-16,1.1906232007968204e-17
12484,4.878538823558849,-1.8066640146234372,0.6411250287609196,0.5137318088116294,-2.35015521381616,0.31485863317902885,0.07012890880277473,-0.38693312123650286,0.6985026767147893,-1.1171098842121978,-0.056191712209219535,0.6018725265795196,-0.6843343848280198,-0.44623149354805197,-0.005379885508979701,-0.05579293099689256,-0.04978609543466505,-0.014930078454369985,-0.02178253732935277,-1.2453469294300914e-16,-4.533086870767462e-17
12489,-1.7103848654873546,-0.13202109466186707,0.19364359062637512,0.71806196299797,0.02103664120889694,0.0224290183939779,-0.023250691497568855,-0.20173885663483598,1.1031367863503112,0.07704424802143178,-0.7095005301012627,-0.2662142472518372,0.006375144389686122,-0.027955536063423058,-0.0006638834216820427,-0.010111013581959665,-0.00830229171127049,-0.0026897360254038243,-0.0027412475486683105,-1.8538592876595894e-17,3.111951260212976e-17
12490,2.0456385491776503,-1.6546264937271906,0.4792879683907413,-0.6760501356769263,-0.09022338092656569,0.10319657861317799,0.037894831828702166,-0.2468053745496729,1.0164645994950305,0.2238425787943728,-0.7109418860360452,-0.2696987323988513,0.0059146828689821,-0.029461363615502032,0.001377012889080712,-0.008382690049509207,-0.007290831283272538,-0.011911866909160287,-0.004638702063323063,-3.7777552738991806e-17,-4.230846691168497e-17
12492,-1.5672444203999727,-0.3976436141691197,0.3875473399324349,0.6404293308766413,0.08852314146666528,-0.010941828860435258,-0.05404075209308546,-0.27443146989287764,1.0927345697854944,0.042395334899844116,0.7021631151049924,-0.24346949883628663,0.006759367453486854,-0.025581518402695066,9.873814566511277e-05,-0.008601656515562755,-0.007725971353409882,-0.003504434546005871,-0.002070066324527946,-7.355789533034588e-18,2.7595548548875424e-17
12493,-1.0032575316585994,0.9859286630103867,-0.9121531760909876,-0.9233365314583953,-0.15584477375316627,0.01659964058419934,0.18321599825163212,-0.09990867168258129,1.1722976071252604,0.09845031702781251,-0.7082125057352953,-0.26577798500284167,0.006578195466246916,-0.027817843490936744,-0.001137575526340462,-0.0049132779706312244,-0.005747545121713325,-0.005004288422197952,-0.0029490549989393943,8.353086096078472e-17,-1.6042093194617628e-17
12494,0.8035309280522578,1.3211996659205631,-1.0442335659272128,-0.5267698050006133,0.3479085345120304,-0.47477928744852776,-0.7341619759691353,-0.9826084351277098,0.911128954231814,0.3247387634656372,-0.7444647616144573,-0.26459566079164454,-0.006002202244144565,-0.028015628968146127,-0.0015764529324143357,-0.0177662315244896,-0.007329443836881368,-0.007026649552643501,-0.004946282110516666,2.1173265434808723e-16,-1.3219846381455665e-17
12500,1.7084113331783632,-0.49331762741337376,-0.49540775098475487,-0.4300188227941658,0.396922004387345,0.14778583410081728,0.20366811335488183,-0.30865469465129974,1.077351091176389,0.01017508529715713,0.7014863751813699,-0.24073127594656224,0.006095679006129631,-0.023706919018959837,0.0008789314127935407,-0.003675495715010157,-0.005392428573590943,-0.007177394298411854,-0.0020331923000587947,-3.189046031907139e-17,-2.2207336896774838e-17
12501,0.4200296649195191,0.3586997726002487,1.41122395875226,0.975581457392458,-1.2787441466631357,0.35325874881975394,-0.24113844363220807,-0.8736957762124622,0.8918106377404419,-0.2808402792717566,0.6701503104755311,-0.25165997709017274,0.008520204304025112,-0.033393356138464794,-0.0029818506529718024,-0.01276787607148671,-0.011449448167759103,0.0014355421282732839,-0.006072334795332974,-4.1318894261783774e-17,2.6193786125175645e-17
12502,1.986205854483476,-2.169639871306925,0.904308489894921,-0.9951735533538321,0.3017755515857602,-0.2055169237049502,-0.5104879906674545,0.31797246079641367,0.9213940402468546,-0.12103417204716682,-0.015379182756107812,0.6132663036434453,-0.6960204519092227,-0.4351527644750575,0.00158710029387487,-0.057741614417234036,-0.044660688182949125,-0.031291485716568576,-0.01773436816425342,7.819918483012863e-17,-9.184056343929201e-17
12506,-1.9846598234947754,0.42865754057315014,-0.21826573696564947,0.889766364931369,-0.11894614195916146,0.0898954061143111,0.049891301546409465,-0.1604366299395939,1.1314241942906305,0.08408791127712587,-0.7069087464374143,-0.2632819173077992,0.006906997115160923,-0.027851926833053743,-0.001234613003920748,-0.00996720953580535,-0.008154887158375434,-0.0020468309645716837,-0.0019724771114227363,-1.840829019138667e-17,-4.502288239457114e-17
12507,-0.40582436888123596,1.0315512373713442,-0.5349763661296256,-0.5527239756424056,-0.2232141911678008,-0.10714437885327985,0.1162082460750833,-0.3270061248759888,0.858713138445717,0.07165298732892027,-0.02305583835154905,0.6230700391901133,-0.7030684138731463,-0.4359305257639675,-0.0016531172891772125,-0.06381235470938934,-0.04506779593496424,-0.030621217153548756,-0.014225407659924156,6.239109114853223e-17,-9.8477763822039e-18
12509,-1.881102740148864,0.21723325325956172,-0.06297966728568341,0.8251001674572872,-0.0660983222923106,0.06455932790885122,0.02257215078169699,-0.1761170361945058,1.1207342531508406,0.08144411938631617,-0.7078846411922184,-0.264386343407068,0.006705612015430894,-0.0278905799106749,-0.0010193007491204,-0.010021347497716411,-0.008210430791608334,-0.0022900428505755323,-0.00226154918427891,4.4603045446887663e-17,3.2087717106664874e-17
